7.88,-4310.3,-1,24,1,0,0
7.9,-4310.3,-1,24,1,0,0
7.92,-4310.3,-1,24,1,0,0
7.94,-4310.3,-1,24,1,0,0
7.96,-4310.3,-1,24,1,0,0
7.98,-4310.3,-1,24,1,0,0
8,-4310.3,-1,24,1,0,0
8.02,-4310.3,-1,24,1,0,0
8.04,-4310.3,-1,24,1,0,0
8.06,-4310.3,-1,24,1,0,0
8.08,-4310.3,-1,24,1,0,0
8.1,-4310.3,-1,24,1,0,0
8.12,-4310.3,-1,24,1,0,0
8.14,-4310.3,-1,24,1,0,0
8.16,-4310.3,-1,24,1,0,0
8.18,-4310.3,-1,24,1,0,0
8.2,-4310.3,-1,24,1,0,0
8.22,-4310.3,-1,24,1,0,0
8.24,-4310.3,-1,24,1,0,0
8.26,-4310.3,-1,24,1,0,0
8.28,-4310.3,-1,24,1,0,0
8.3,-4310.3,-1,24,1,0,0
8.32,-4310.3,-1,24,1,0,0
8.34,-4310.3,-1,24,1,0,0
8.36,-4310.3,-1,24,1,0,0
8.38,-4310.3,-1,24,1,0,0
8.4,-4310.3,-1,24,1,0,0
8.42,-4310.3,-1,24,1,0,0
8.44,-4310.3,-1,24,1,0,0
8.46,-4310.3,-1,24,0,0,0
8.48,-4310.3,-1,24,0,0,0
8.5,-4310.3,-1,24,0,0,0
8.52,-4310.3,-1,24,0,0,0
8.54,-4310.3,-1,24,0,0,0
8.56,-3965.5,-1,24,0,0,0
8.58,-3965.5,-1,24,0,0,0
8.6,-3965.5,-1,24,0,0,0
8.62,-3965.5,-1,24,0,0,0
8.64,-3965.5,-1,24,0,0,0
8.66,-3965.5,-1,24,0,0,0
8.68,-3965.5,-1,24,0,0,0
8.7,-3965.5,-1,24,0,0,0
8.72,-3965.5,-1,24,0,0,0
8.74,-3965.5,-1,24,0,0,0
8.76,-3965.5,-1,24,0,0,0
8.78,-3965.5,-1,24,0,0,0
8.8,-3965.5,-1,24,0,0,0
8.82,-3965.5,-1,24,0,0,0
8.84,-3965.5,-1,24,0,0,0
8.86,-3965.5,-1,24,0,0,0
8.88,-3965.5,-1,24,0,0,0
8.9,-3965.5,-1,24,0,0,0
8.92,-3965.5,-1,24,0,0,0
8.94,-3965.5,-1,24,0,0,0
8.96,-3965.5,-1,24,1,0,0
8.98,-3965.5,-1,24,1,0,0
9,-3965.5,-1,24,1,0,0
9.02,-3965.5,-1,24,1,0,0
9.04,-3965.5,-1,24,1,0,0
9.06,-3965.5,-1,24,1,0,0
9.08,-3965.5,-1,24,1,0,0
9.1,-3965.5,-1,24,1,0,0
9.12,-3965.5,-1,24,1,0,0
9.14,-3965.5,-1,24,1,0,0
9.16,-3965.5,-1,24,1,0,0
9.18,-3965.5,-1,24,1,0,0
9.2,-3965.5,-1,24,1,0,0
9.22,-3965.5,-1,24,1,0,0
9.24,-3965.5,-1,24,1,0,0
9.26,-3965.5,-1,24,1,0,0
9.28,-3965.5,-1,24,1,0,0
9.3,-3965.5,-1,24,1,0,0
9.32,-3965.5,-1,24,1,0,0
9.34,-3965.5,-1,24,1,0,0
9.36,-3965.5,-1,24,1,0,0
9.38,-3965.5,-1,24,1,0,0
9.4,-3965.5,-1,24,1,0,0
9.42,-3965.5,-1,24,1,0,0
9.44,-3965.5,-1,24,1,0,0
9.46,-3965.5,-1,24,1,0,0
9.48,-3965.5,-1,24,1,0,0
9.5,-3965.5,-1,24,1,0,0
9.52,-3965.5,-1,24,1,0,0
9.54,-3965.5,-1,24,1,0,0
9.56,-3965.5,-1,24,1,0,0
9.58,-3965.5,-1,24,1,0,0
9.6,-3965.5,-1,24,1,0,0
9.62,-3965.5,-1,24,1,0,0
9.64,-3965.5,-1,24,1,0,0
9.66,-3965.5,-1,24,1,0,0
9.68,-3965.5,-1,24,1,0,0
9.7,-3965.5,-1,24,1,0,0
9.72,-3965.5,-1,24,1,0,0
9.74,-3965.5,-1,24,1,0,0
9.76,-3965.5,-1,24,1,0,0
9.78,-3965.5,-1,24,1,0,0
9.8,-3965.5,-1,24,1,0,0
9.82,-3965.5,-1,24,1,0,0
9.84,-3965.5,-1,24,1,0,0
9.86,-3965.5,-1,24,1,0,0
9.88,-3965.5,-1,24,1,0,0
9.9,-3965.5,-1,24,1,0,0
9.92,-3965.5,-1,24,1,0,0
9.94,-3965.5,-1,24,1,0,0
9.96,-3965.5,-1,24,1,0,0
9.98,-3965.5,-1,24,1,0,0
10,-3965.5,-1,24,1,0,0
10.02,-3965.5,-1,24,1,0,0
10.04,-3965.5,-1,24,1,0,0
10.06,-3965.5,-1,24,1,0,0
10.08,-3965.5,-1,24,1,0,0
10.1,-3965.5,-1,24,1,0,0
10.12,-3965.5,-1,24,1,0,0
10.14,-3965.5,-1,24,1,0,0
10.16,-3965.5,-1,24,1,0,0
10.18,-3965.5,-1,24,1,0,0
10.2,-3965.5,-1,24,1,0,0
10.22,-3965.5,-1,24,1,0,0
10.24,-3965.5,-1,24,1,0,0
10.26,-3965.5,-1,24,1,0,0
10.28,-3965.5,-1,24,1,0,0
10.3,-3965.5,-1,24,1,0,0
10.32,-3965.5,-1,24,1,0,0
10.34,-3965.5,-1,24,1,0,0
10.36,-3965.5,-1,24,1,0,0
10.38,-3965.5,-1,24,1,0,0
10.4,-3965.5,-1,24,1,0,0
10.42,-3965.5,-1,24,1,0,0
10.44,-3965.5,-1,24,1,0,0
10.46,-3965.5,-1,24,1,0,0
10.48,-3965.5,-1,24,1,0,0
10.5,-3965.5,-1,24,1,0,0
10.52,-3965.5,-1,24,1,0,0
10.54,-3965.5,-1,24,1,0,0
10.56,-3965.5,-1,24,1,0,0
10.58,-3965.5,-1,24,1,0,0
10.6,-3965.5,-1,24,1,0,0
10.62,-3965.5,-1,24,1,0,0
10.64,-3965.5,-1,24,1,0,0
10.66,-3965.5,-1,24,1,0,0
10.68,-3965.5,-1,24,1,0,0
10.7,-3965.5,-1,24,1,0,0
10.72,-3965.5,-1,24,1,0,0
10.74,-3965.5,-1,24,1,0,0
10.76,-3965.5,-1,24,1,0,0
10.78,-3965.5,-1,24,1,0,0
10.8,-3965.5,-1,24,1,0,0
10.82,-3965.5,-1,24,1,0,0
10.84,-3965.5,-1,24,1,0,0
10.86,-3965.5,-1,24,1,0,0
10.88,-3965.5,-1,24,1,0,0
10.9,-3965.5,-1,24,1,0,0
10.92,-3965.5,-1,24,1,0,0
10.94,-3965.5,-1,24,1,0,0
10.96,-3965.5,-1,24,0,0,0
10.98,-3965.5,-1,24,0,0,0
11,-3965.5,-1,24,0,0,0
11.02,-3965.5,-1,24,0,0,0
11.04,-3965.5,-1,24,0,0,0
11.06,-3620.7,-1,24,0,0,0
11.08,-3620.7,-1,24,0,0,0
11.1,-3620.7,-1,24,0,0,0
11.12,-3620.7,-1,24,0,0,0
11.14,-3620.7,-1,24,0,0,0
11.16,-3620.7,-1,24,0,0,0
11.18,-3620.7,-1,24,0,0,0
11.2,-3620.7,-1,24,0,0,0
11.22,-3620.7,-1,24,0,0,0
11.24,-3620.7,-1,24,0,0,0
11.26,-3620.7,-1,24,0,0,0
11.28,-3620.7,-1,24,0,0,0
11.3,-3620.7,-1,24,0,0,0
11.32,-3620.7,-1,24,0,0,0
11.34,-3620.7,-1,24,0,0,0
11.36,-3620.7,-1,24,0,0,0
11.38,-3620.7,-1,24,0,0,0
11.4,-3620.7,-1,24,0,0,0
11.42,-3620.7,-1,24,0,0,0
11.44,-3620.7,-1,24,0,0,0
11.46,-3620.7,-1,24,1,0,0
11.48,-3620.7,-1,24,1,0,0
11.5,-3620.7,-1,24,1,0,0
11.52,-3620.7,-1,24,1,0,0
11.54,-3620.7,-1,24,1,0,0
11.56,-3620.7,-1,24,1,0,0
11.58,-3620.7,-1,24,1,0,0
11.6,-3620.7,-1,24,1,0,0
11.62,-3620.7,-1,24,1,0,0
11.64,-3620.7,-1,24,1,0,0
11.66,-3620.7,-1,24,1,0,0
11.68,-3620.7,-1,24,1,0,0
11.7,-3620.7,-1,24,1,0,0
11.72,-3620.7,-1,24,1,0,0
11.74,-3620.7,-1,24,1,0,0
11.76,-3620.7,-1,24,1,0,0
11.78,-3620.7,-1,24,1,0,0
11.8,-3620.7,-1,24,1,0,0
11.82,-3620.7,-1,24,1,0,0
11.84,-3620.7,-1,24,1,0,0
11.86,-3620.7,-1,24,1,0,0
11.88,-3620.7,-1,24,1,0,0
11.9,-3620.7,-1,24,1,0,0
11.92,-3620.7,-1,24,1,0,0
11.94,-3620.7,-1,24,1,0,0
11.96,-3620.7,-1,24,1,0,0
11.98,-3620.7,-1,24,1,0,0
12,-3620.7,-1,24,1,0,0
12.02,-3620.7,-1,24,1,0,0
12.04,-3620.7,-1,24,1,0,0
12.06,-3620.7,-1,24,1,0,0
12.08,-3620.7,-1,24,1,0,0
12.1,-3620.7,-1,24,1,0,0
12.12,-3620.7,-1,24,1,0,0
12.14,-3620.7,-1,24,1,0,0
12.16,-3620.7,-1,24,1,0,0
12.18,-3620.7,-1,24,1,0,0
12.2,-3620.7,-1,24,1,0,0
12.22,-3620.7,-1,24,1,0,0
12.24,-3620.7,-1,24,1,0,0
12.26,-3620.7,-1,24,1,0,0
12.28,-3620.7,-1,24,1,0,0
12.3,-3620.7,-1,24,1,0,0
12.32,-3620.7,-1,24,1,0,0
12.34,-3620.7,-1,24,1,0,0
12.36,-3620.7,-1,24,1,0,0
12.38,-3620.7,-1,24,1,0,0
12.4,-3620.7,-1,24,1,0,0
12.42,-3620.7,-1,24,1,0,0
12.44,-3620.7,-1,24,1,0,0
12.46,-3620.7,-1,24,1,0,0
12.48,-3620.7,-1,24,1,0,0
12.5,-3620.7,-1,24,1,0,0
12.52,-3620.7,-1,24,1,0,0
12.54,-3620.7,-1,24,1,0,0
12.56,-3620.7,-1,24,1,0,0
12.58,-3620.7,-1,24,1,0,0
12.6,-3620.7,-1,24,1,0,0
12.62,-3620.7,-1,24,1,0,0
12.64,-3620.7,-1,24,1,0,0
12.66,-3620.7,-1,24,1,0,0
12.68,-3620.7,-1,24,1,0,0
12.7,-3620.7,-1,24,1,0,0
12.72,-3620.7,-1,24,1,0,0
12.74,-3620.7,-1,24,1,0,0
12.76,-3620.7,-1,24,1,0,0
12.78,-3620.7,-1,24,1,0,0
12.8,-3620.7,-1,24,1,0,0
12.82,-3620.7,-1,24,1,0,0
12.84,-3620.7,-1,24,1,0,0
12.86,-3620.7,-1,24,1,0,0
12.88,-3620.7,-1,24,1,0,0
12.9,-3620.7,-1,24,1,0,0
12.92,-3620.7,-1,24,1,0,0
12.94,-3620.7,-1,24,1,0,0
12.96,-3620.7,-1,24,1,0,0
12.98,-3620.7,-1,24,1,0,0
13,-3620.7,-1,24,1,0,0
13.02,-3620.7,-1,24,1,0,0
13.04,-3620.7,-1,24,1,0,0
13.06,-3620.7,-1,24,1,0,0
13.08,-3620.7,-1,24,1,0,0
13.1,-3620.7,-1,24,1,0,0
13.12,-3620.7,-1,24,1,0,0
13.14,-3620.7,-1,24,1,0,0
13.16,-3620.7,-1,24,1,0,0
13.18,-3620.7,-1,24,1,0,0
13.2,-3620.7,-1,24,1,0,0
13.22,-3620.7,-1,24,1,0,0
13.24,-3620.7,-1,24,1,0,0
13.26,-3620.7,-1,24,1,0,0
13.28,-3620.7,-1,24,1,0,0
13.3,-3620.7,-1,24,1,0,0
13.32,-3620.7,-1,24,1,0,0
13.34,-3620.7,-1,24,1,0,0
13.36,-3620.7,-1,24,1,0,0
13.38,-3620.7,-1,24,1,0,0
13.4,-3620.7,-1,24,1,0,0
13.42,-3620.7,-1,24,1,0,0
13.44,-3620.7,-1,24,1,0,0
13.46,-3620.7,-1,24,0,0,0
13.48,-3620.7,-1,24,0,0,0
13.5,-3620.7,-1,24,0,0,0
13.52,-3620.7,-1,24,0,0,0
13.54,-3620.7,-1,24,0,0,0
13.56,-3275.9,-1,24,0,0,0
13.58,-3275.9,-1,24,0,0,0
13.6,-3275.9,-1,24,0,0,0
13.62,-3275.9,-1,24,0,0,0
13.64,-3275.9,-1,24,0,0,0
13.66,-3275.9,-1,24,0,0,0
13.68,-3275.9,-1,24,0,0,0
13.7,-3275.9,-1,24,0,0,0
13.72,-3275.9,-1,24,0,0,0
13.74,-3275.9,-1,24,0,0,0
13.76,-3275.9,-1,24,0,0,0
